gene	nseq	nsites	k	LRT	pvalue	direction	result	n_test	n_reference
Morus_003952-R1	20	396	0.9988820774383806	1.808912202250212E-7	0.9996606492662738	relaxed	not_significant	1	1
Morus_003956-R1	20	232	0.9887063794599896	0.00006629433755733771	0.9935035891865199	relaxed	not_significant	9	9
Morus_003956-R1	20	232	0.2075812295620276	0.6409359876047347	0.423372065674994	relaxed	not_significant	1	1
Morus_003958-R1	20	64	3.126019025164806	3.737305172217248	0.05321019743351274	intensified	not_significant	9	9
Morus_003958-R1	20	64	0.8544689899454884	-0.000378400145791602	1	relaxed	not_significant	1	1
Morus_003966-R1	20	146	0.8489008339998024	0.04288770685298005	0.8359368588593939	relaxed	not_significant	9	9
Morus_003966-R1	20	146	2.485341261072817	0.0002798371006065281	0.9866533444376494	intensified	not_significant	1	1
Morus_003967-R1	20	408	5.357539350501397	1.203588537074211	0.2726056233120444	intensified	not_significant	9	9
Morus_003967-R1	20	408	0.6980484006594662	0.5182563576863686	0.4715864193781261	relaxed	not_significant	1	1
Morus_003977-R1	20	195	2.32752822465058	5.150238250997973	0.02324318373276801	intensified	significant_intensified	9	9
Morus_003977-R1	20	195	0	1.4305699384322	0.2316714468233365	relaxed	not_significant	1	1
Morus_003984-R1	20	153	0.8960280993221916	0.01352038585764603	0.9074328595099731	relaxed	not_significant	9	9
Morus_003984-R1	20	153	17.12229392439016	1.23530480464342	0.2663778549869891	intensified	not_significant	1	1
Morus_003997-R1	20	257	0.1320720083289043	15.53488603243568	0.00008099660591576185	relaxed	significant_relaxed	9	9
Morus_003997-R1	20	257	23.3530033631673	1.835638746616496	0.1754629742678436	intensified	not_significant	1	1
Morus_004009-R1	20	61	0.5715315792427248	0.7526948147940402	0.3856243754404767	relaxed	not_significant	9	9
Morus_004009-R1	20	61	1	-2.014465962929535E-7	1	intensified	not_significant	0	1
Morus_004031-R1	20	142	1.225893722605877	0.2119188200904318	0.6452675917196675	intensified	not_significant	9	9
Morus_004031-R1	20	142	23.45624361438422	2.509821829139582	0.1131387225612827	intensified	not_significant	1	1
Morus_004036-R1	20	112	0	3.644601316289027	0.05625127001693331	relaxed	not_significant	9	9
Morus_004036-R1	20	112	7.77904260750742	1.044984824775838	0.306664960883505	intensified	not_significant	1	1
Morus_004043-R1	20	85	1.001989308722357	-0.002764398302133486	1	intensified	not_significant	9	9
Morus_004043-R1	20	85	1.126409265282576	0.02134395285429491	0.8838458428119632	intensified	not_significant	1	1
Morus_004052-R1	20	357	0.07224121212975991	0.5978910251578782	0.4393838287876797	relaxed	not_significant	9	9
Morus_004052-R1	20	357	1.975271084485156E-8	2.599841587768424	0.1068743970788867	relaxed	not_significant	1	1
Morus_004054-R1	20	191	42.7023237641729	6.616434977607696	0.01010418909232225	intensified	significant_intensified	9	9
Morus_004054-R1	20	191	4.729398805342193	1.300666844975694	0.2540914526906271	intensified	not_significant	1	1
Morus_004063-R1	20	700	0.1519704310619773	0.8180100674162532	0.3657626185022095	relaxed	not_significant	9	9
Morus_004063-R1	20	700	50	5.950985524332282	0.01470906051046816	intensified	significant_intensified	1	1
Morus_004064-R1	20	364	0.7678550453880769	0.1381813448751927	0.7100957372543339	relaxed	not_significant	9	9
Morus_004064-R1	20	364	2.67396992868112	0.7483540694720432	0.3869978429995883	intensified	not_significant	1	1
Morus_004066-R1	20	232	0.623409876764222	0.01548987845580996	0.9009523835356973	relaxed	not_significant	9	9
Morus_004066-R1	20	232	3.348679034496558	0.3178073034750923	0.5729283645170926	intensified	not_significant	1	1
Morus_004069-R1	20	229	0	1.069597954432993	0.3010362760786844	relaxed	not_significant	9	9
Morus_004069-R1	20	229	0	0.8177609996314459	0.3658356112605934	relaxed	not_significant	1	1
Morus_004077-R1	20	411	0.7005029539961229	0.6618918790036332	0.4158928324147489	relaxed	not_significant	9	9
Morus_004077-R1	20	411	29.05804175062594	22.60829623783502	0.000001986250602659112	intensified	significant_intensified	1	1
Morus_004093-R1	20	213	0.2957604675321598	0.6774832997921294	0.4104546901900991	relaxed	not_significant	9	9
Morus_004093-R1	20	213	1.085573870881291	0.01631983063089137	0.8983475381678615	intensified	not_significant	1	1
Morus_004095-R1	20	286	1.372185267865493	0.5524746859227889	0.4573082981946036	intensified	not_significant	9	9
Morus_004095-R1	20	286	0.3875727189376612	0.5930202601884957	0.4412535736914023	relaxed	not_significant	1	1
Morus_004097-R1	20	20	1.710722717501287	0.02162652731936987	0.8830849739778179	intensified	not_significant	9	9
Morus_004101-R1	20	238	4.140250036151061	1.10088345267377	0.2940723051693531	intensified	not_significant	9	9
Morus_004101-R1	20	238	0	1.757852510753764	0.1848925999578894	relaxed	not_significant	1	1
Morus_004103-R1	20	460	0.8532118758243457	-1.510034053353593E-8	1	relaxed	not_significant	9	9
Morus_004103-R1	20	460	1	-0.0002131151795765618	1	intensified	not_significant	0	1
Morus_004105-R1	20	323	0.3084646175259309	1.765190059380075	0.1839784690795914	relaxed	not_significant	9	9
Morus_004105-R1	20	323	12.94938633244897	2.56759896818312	0.1090731699274348	intensified	not_significant	1	1
Morus_004110-R1	20	388	7.541088750871455E-11	3.943252706500061	0.04705970147772209	relaxed	significant_relaxed	9	9
Morus_004110-R1	20	388	0.5233462115961854	0.7383326825838594	0.3901955033882799	relaxed	not_significant	1	1
Morus_004111-R1	20	226	1.035811445251704	0.00664354352375085	0.9350380143932243	intensified	not_significant	9	9
Morus_004111-R1	20	226	1.017397648583266	0.0003330342879053205	0.9854400316577131	intensified	not_significant	1	1
Morus_004129-R1	20	219	0.5909608198789722	0.4929362226448575	0.4826204383199558	relaxed	not_significant	9	9
Morus_004129-R1	20	219	0.4837062460872804	1.041241862389597	0.3075328234437228	relaxed	not_significant	1	1
Morus_004135-R1	20	305	0.2860133110147833	4.669464307482485	0.03070350296035973	relaxed	significant_relaxed	9	9
Morus_004135-R1	20	305	17.56215336090968	1.388265983889141	0.2386981518588599	intensified	not_significant	1	1
Morus_004138-R1	20	470	2.894512915546861	1.381872659423607	0.2397824227929505	intensified	not_significant	9	9
Morus_004138-R1	20	470	0.4642483131257221	1.071880385034092	0.3005210974072619	relaxed	not_significant	1	1
Morus_004143-R1	20	203	1.000196166042386	3.013915375049692E-7	0.9995619682743311	intensified	not_significant	9	9
Morus_004143-R1	20	203	35.74569098989381	3.785492044552029	0.05169870801325738	intensified	not_significant	1	1
Morus_004146-R1	20	188	1.696866037541112	0.4043624482101222	0.5248448633020322	intensified	not_significant	9	9
Morus_004146-R1	20	188	0	4.948596718845693	0.02611185484502909	relaxed	significant_relaxed	1	1
Morus_004153-R1	20	530	1.28214311453733	0.7157190045945754	0.3975517536963484	intensified	not_significant	9	9
Morus_004153-R1	20	530	15.66736316173676	0.2094647116618944	0.6471872813670329	intensified	not_significant	1	1
Morus_004157-R1	20	120	2.42595457234005	0.2406426898360223	0.6237423152479128	intensified	not_significant	9	9
Morus_004157-R1	20	120	12.36386662813119	0.385693473469928	0.5345718262816005	intensified	not_significant	1	1
Morus_004164-R1	20	323	0.7887252564228104	0.2202617066595849	0.6388405833844591	relaxed	not_significant	9	9
Morus_004164-R1	20	323	1	-0.000008420831363764592	1	intensified	not_significant	0	1
Morus_004171-R1	20	121	0.3417243539142684	0.6454820409355762	0.4217326143379518	relaxed	not_significant	9	9
Morus_004171-R1	20	121	1	-7.469029696949292E-7	1	intensified	not_significant	0	1
Morus_004175-R1	20	147	0.853211382772189	-3.456416379776783E-7	1	relaxed	not_significant	9	9
Morus_004175-R1	20	147	0.8532129287685402	-2.136857801815495E-9	1	relaxed	not_significant	1	1
Morus_004176-R1	20	249	0.9721219267843233	0.002565171765127161	0.9596063921095715	relaxed	not_significant	9	9
Morus_004176-R1	20	249	22.97680105590785	1.107289936442612	0.2926718158298304	intensified	not_significant	1	1
Morus_004181-R1	20	215	0.1422005401361822	8.809911953340361	0.002995984915698746	relaxed	significant_relaxed	9	9
Morus_004181-R1	20	215	0	1.534922543146877	0.2153751596334272	relaxed	not_significant	1	1
Morus_004184-R1	20	181	0.8693262357092506	0.06688092547574342	0.7959334912708992	relaxed	not_significant	9	9
Morus_004184-R1	20	181	1	-5.866427272849251E-7	1	intensified	not_significant	0	1
Morus_004197-R1	20	246	0.918498609581067	0.03612977766897529	0.8492477380335763	relaxed	not_significant	9	9
Morus_004197-R1	20	246	0	2.727406130477448	0.09863936964338904	relaxed	not_significant	1	1
Morus_004199-R1	20	279	0.1014752495032756	0.3132484892967113	0.5756935902266895	relaxed	not_significant	9	9
Morus_004199-R1	20	279	0	0.1669878395650812	0.6828028029145243	relaxed	not_significant	1	1
Morus_004267-R1	20	98	0.6628656163582803	0.4325339387960412	0.5107481954137492	relaxed	not_significant	9	9
Morus_004267-R1	20	98	1	-0.00004555762347990822	1	intensified	not_significant	0	1
Morus_004276-R1	20	278	0.3092187102363326	4.959119738693062	0.02595341559191056	relaxed	significant_relaxed	9	9
Morus_004276-R1	20	278	0.1484339785573312	1.235412332963278	0.2663570445257853	relaxed	not_significant	1	1
Morus_004281-R1	20	206	2.541355100593679	1.108046408397513	0.2925070106015254	intensified	not_significant	9	9
Morus_004281-R1	20	206	2.233109464200485	1.060301185995286	0.3031465015309007	intensified	not_significant	1	1
Morus_004288-R1	20	195	0.4137345415743749	1.281300209927394	0.2576574232442745	relaxed	not_significant	9	9
Morus_004288-R1	20	195	1	-0.000002504962139937561	1	intensified	not_significant	0	1
Morus_004328-R1	20	226	0.7697983917779487	0.4573183023280762	0.4988799422113076	relaxed	not_significant	9	9
Morus_004328-R1	20	226	1.134981671615567	0.03558429943359442	0.8503765386656097	intensified	not_significant	1	1
Morus_004337-R1	20	301	1.71091734052115	1.933937485157003	0.1643283073055961	intensified	not_significant	9	9
Morus_004337-R1	20	301	45.93740793236144	1.290551289271207	0.2559463799903797	intensified	not_significant	1	1
Morus_004358-R1	20	133	1.070648295218413	0.001741631763252371	0.9667116567591045	intensified	not_significant	9	9
Morus_004358-R1	20	133	0.000003299122355374266	2.223986313870228	0.135881814268299	relaxed	not_significant	1	1
Morus_004387-R1	20	632	1.47447332060097	3.460242008675777	0.06286111383197579	intensified	not_significant	9	9
Morus_004387-R1	20	632	0.9283841545467689	0.03410443876782665	0.8534848412826745	relaxed	not_significant	1	1
Morus_004390-R1	20	434	1.184341649088937	0.3122362355670703	0.5763111729389612	intensified	not_significant	9	9
Morus_004390-R1	20	434	1.024434144786317	0.00141555534901272	0.9699875784814257	intensified	not_significant	1	1
Morus_004402-R1	20	390	0.767130546296165	0.6707993201725913	0.4127730664600143	relaxed	not_significant	9	9
Morus_004402-R1	20	390	0.230940605415706	1.667404208211337	0.196606580454431	relaxed	not_significant	1	1
Morus_004429-R1	20	304	0.9421009456373627	0.008370959485546337	0.9271009096316705	relaxed	not_significant	9	9
Morus_004429-R1	20	304	1.459776126740975E-13	1.980261195066305	0.1593628931916009	relaxed	not_significant	1	1
Morus_004459-R1	20	487	1.303236952491835	0.2339270608999868	0.6286271375362932	intensified	not_significant	9	9
Morus_004459-R1	20	487	0.9539999606884925	0.002093861053253931	0.9635025557931841	relaxed	not_significant	1	1
Morus_004462-R3	20	171	1.141233533482072	0.02716456238704268	0.8690882166424152	intensified	not_significant	9	9
Morus_004462-R3	20	171	1	-0.001577052929405909	1	intensified	not_significant	0	1
Morus_004469-R1	20	353	0.894071873846896	0.08975013874169235	0.7644950430728503	relaxed	not_significant	9	9
Morus_004469-R1	20	353	0.7344600851879468	0.39904908074368	0.5275807601919527	relaxed	not_significant	1	1
Morus_004470-R1	20	383	1.615431971380149	3.10682299491782	0.07796490173602733	intensified	not_significant	9	9
Morus_004470-R1	20	383	9.460175171094669	0.3132316811561395	0.5757038342804839	intensified	not_significant	1	1
Morus_004495-R1	20	554	1.799382793195479	3.281681706510426	0.07005710951572808	intensified	not_significant	9	9
Morus_004495-R1	20	554	16.29233190474017	1.633859741756169	0.2011700222103675	intensified	not_significant	1	1
Morus_004506-R1	20	355	0.1501463881959816	7.250122872026623	0.007089616089580031	relaxed	significant_relaxed	9	9
Morus_004506-R1	20	355	0.8532130349707892	-8.251790859503672E-7	1	relaxed	not_significant	1	1
Morus_004510-R1	20	500	0.9975076563445463	0.00003276542793173576	0.9954328464608195	relaxed	not_significant	9	9
Morus_004510-R1	20	500	0.5015738857628181	0.02458206976461952	0.8754129539072832	relaxed	not_significant	1	1
Morus_004513-R1	20	276	16.81322675215893	2.380255597264295	0.1228774408953124	intensified	not_significant	9	9
Morus_004513-R1	20	276	38.86013498443961	1.428393333589611	0.2320268263922652	intensified	not_significant	1	1
Morus_004518-R1	20	358	0.6472637965166282	1.240430708053282	0.265388062086539	relaxed	not_significant	9	9
Morus_004518-R1	20	358	4.598143616610839	1.243387362615067	0.2648192238006095	intensified	not_significant	1	1
Morus_004519-R1	20	330	3.401707725738756	0.1909262968001713	0.6621467844642723	intensified	not_significant	9	9
Morus_004519-R1	20	330	21.3428978903586	4.158343883732869	0.04142989372453898	intensified	significant_intensified	1	1
Morus_004521-R1	20	329	0.382521131867717	5.107311701062827	0.02382520979275671	relaxed	significant_relaxed	9	9
Morus_004521-R1	20	329	10.73049851562772	0.870655164884738	0.3507739952162037	intensified	not_significant	1	1
Morus_004522-R1	20	262	0.01076585315931919	6.330678209716098	0.01186669290010545	relaxed	significant_relaxed	9	9
Morus_004522-R1	20	262	0.4299701612856744	0.445692473449526	0.5043876601748556	relaxed	not_significant	1	1
Morus_004532-R1	20	279	3.459227665100905	1.419520945006298	0.2334822693215536	intensified	not_significant	9	9
Morus_004532-R1	20	279	1.002522076420317	-0.001899743041576585	1	intensified	not_significant	1	1
Morus_004534-R1	20	219	2.332665332345592E-7	1.858562050340879	0.1727908521014789	relaxed	not_significant	9	9
Morus_004534-R1	20	219	0.5169204932519401	1.253995651843525	0.2627906994412449	relaxed	not_significant	1	1
Morus_004536-R1	20	260	1.053831283889741	0.00325119783565242	0.9545298400960628	intensified	not_significant	9	9
Morus_004536-R1	20	260	23.59447029820836	1.721287146026043	0.1895274453648784	intensified	not_significant	1	1
Morus_004540-R1	20	300	1.408348885277671	0.2825151538982027	0.5950574146850702	intensified	not_significant	9	9
Morus_004540-R1	20	300	1.240717301851882	0.3364288659122394	0.561897837267906	intensified	not_significant	1	1
Morus_004541-R1	20	172	2.037488683556138	0.4327686516871836	0.510633530915489	intensified	not_significant	9	9
Morus_004541-R1	20	172	1	-0.0004738877200907154	1	intensified	not_significant	0	1
Morus_004545-R1	20	255	0.2594715349995416	1.772879723022925	0.1830260918779332	relaxed	not_significant	9	9
Morus_004545-R1	20	255	11.2491188755951	1.064551136257251	0.302179466786089	intensified	not_significant	1	1
Morus_004547-R1	20	112	8.396316848572834	0.7017045527345545	0.4022115319719014	intensified	not_significant	9	9
Morus_004547-R1	20	112	1	-0.00002425469529043767	1	intensified	not_significant	0	1
Morus_004548-R1	20	176	0.6912768815553905	0.3012014447704132	0.583130201427377	relaxed	not_significant	9	9
Morus_004548-R1	20	176	0.6738774295127914	0.4790742741006397	0.4888419319124552	relaxed	not_significant	1	1
Morus_004553-R1	20	181	0.5706876642179468	1.347162240790112	0.245774831039938	relaxed	not_significant	9	9
Morus_004553-R1	20	181	0.07654053156586373	2.208694222046233	0.1372347875766009	relaxed	not_significant	1	1
Morus_004556-R1	20	827	0.8435794787292288	0.4202374280575896	0.5168185961004479	relaxed	not_significant	9	9
Morus_004556-R1	20	827	0.8740823893596656	0.04350571310169471	0.8347759438930371	relaxed	not_significant	1	1
Morus_004557-R1	20	390	0.7186895655247598	0.9222482682880582	0.336885342134314	relaxed	not_significant	9	9
Morus_004557-R1	20	390	1.327134207777599	0.2028326107520115	0.6524440939854388	intensified	not_significant	1	1
Morus_004563-R1	20	333	0.3084084450704618	2.910562076991482	0.08800120019072888	relaxed	not_significant	9	9
Morus_004563-R1	20	333	1.657304108298393	0.8278606612666408	0.3628918714832718	intensified	not_significant	1	1
Morus_004564-R1	20	304	0.8721288847224431	0.04031859632141277	0.8408589422646402	relaxed	not_significant	9	9
Morus_004564-R1	20	304	0.9604711346355592	0.006546552333929867	0.9355129166426281	relaxed	not_significant	1	1
Morus_004568-R1	20	317	1.076231027093149	0.004519467576301395	0.9464010024158621	intensified	not_significant	9	9
Morus_004568-R1	20	317	1	-0.0001017031972878613	1	intensified	not_significant	0	1
Morus_004571-R1	20	253	4.132131278977726	9.837729585708985	0.001709683896988556	intensified	significant_intensified	9	9
Morus_004571-R1	20	253	2.032610136336905	-0.0001499374602644821	1	intensified	not_significant	1	1
